Name,PublicKey,Balance,UTXO_Count
Ona987,0x6b7c7bc815e177a6f765670c46b2dbcfd2b7b01d,192052.57,5
Matas988,0x196ae6c7aafedc9e75df7a1b39058764875a2dd2,1721385.15,11
Margarita989,0x466883aff60fbafa6fd5032a802b4c6cfd81e7d7,535926.09,4
Margarita990,0x3273174b8cd5c6ac238b9bce553e831d1a540bbe,281234.55,4
Vakare991,0xbdaf169a45930c3cc95d3d860009e1a31f565955,695178.43,8
Laura992,0xa85c9630c0d560df751b5f670c7dc01ca69bdbd0,259209.16,1
Jokubas993,0x0d5028edb28b0469cb39c6c1c9316439a33baebc,100450.25,2
Indre994,0x636d21ffcea7f67dc3b99315059bc83e83b5a0a1,200620.16,3
Vanesa995,0x28bfbae444edbd81fcc6437a61aa8b0f09d05b6a,421918.35,6
Vytautas996,0xa3e6f96b1112e8b2849ebbb34e40e8371670d151,175430.70,2
Matas997,0x73f13256a06451f6b1a723585733c2e57842b473,1106377.38,12
Laura998,0x48ad2568a67afdc312b97ae8c84d292819c85484,1094332.69,8
Ona999,0x0ff01f577ea420a9a1668adb7f0fe46b56a2ac3b,161222.65,4
